timestamp,left_action,right_action,forward,turning,collision,fitness
1768540864.0952811,0.800000011920929,-0.2510550320148468,76.46834939718246,0.2750672293461359,0.9385138154029846,19.440640468087924
1768540864.2943113,0.800000011920929,0.2509310245513916,91.52793109416962,0.4760396067594721,0.9391552321612835,40.61985779384765
1768540864.495125,0.800000011920929,-0.043043043464422226,82.7087090536952,0.3507531072907044,0.9395730532705784,26.957330630177488
1768540864.636757,0.800000011920929,-0.1446635127067566,79.66009497642517,0.31273603156149477,0.9411402717232704,23.146234170916365
1768540864.8042128,0.800000011920929,-0.14210133254528046,79.73696038126945,0.31366868625050726,0.9411420039832592,23.238890999371485
1768540864.9703143,0.800000011920929,-0.15633264183998108,79.31002110242844,0.3085042828184291,0.9411348812282085,22.72719999478133
1768540865.207276,0.800000011920929,-0.15637071430683136,79.30887892842293,0.30849051842083886,0.9411140643060207,22.725331684172012
1768540865.3702292,0.8000000715255737,-0.1566355675458908,79.30093511939049,0.3083947516568919,0.9411283321678638,22.716227143453104
1768540865.5342505,0.7999999523162842,-0.2097700536251068,77.70689696073532,0.2894473960566357,0.9411273635923862,20.86789217048347
1768540865.6941068,0.800000011920929,-0.22079020738601685,77.37629413604736,0.28558057861402386,0.9411397390067577,20.49652184235664
1768540865.8553064,0.7999999523162842,-0.1755307912826538,78.73407483100891,0.30159798697349893,0.9411642216145992,22.04892181799192
1768540866.097701,0.800000011920929,-0.10383381694555283,80.88498584926128,0.32775234144458276,0.9411246217787266,24.649442887018118
1768540866.3370974,0.7999999523162842,0.01432956662029028,84.42988556809723,0.3732343397664507,0.9411187879741192,29.356660035759695
1768540866.4963703,0.7999999523162842,-0.08835473656654358,81.34935647249222,0.3335336884422335,0.940108735114336,25.207736144445242
1768540866.6579356,0.800000011920929,-0.20681066811084747,77.79568031430244,0.29048936581902574,0.9411377348005772,20.96860022918985
1768540866.8212707,0.800000011920929,-0.3965395390987396,72.10381418466568,0.22652099219834398,0.9411429092288017,15.07171304647053
1768540867.1577065,0.800000011920929,-0.16089144349098206,79.1732570528984,0.30685807535111864,0.9411272890865803,22.564643517509744
1768540867.3995688,0.800000011920929,-0.2412262260913849,76.76321357488632,0.2784647486046459,0.9411415979266167,19.8177006568666
1768540867.7189713,0.800000011920929,-0.010893651284277439,83.67319081909955,0.3632529296474124,0.9329780787229538,28.057431787269852
1768540867.9709296,0.7999999523162842,0.005728583317250013,84.17185606900603,0.36981297657003676,0.939190398901701,28.93497282092037
1768540868.2882278,0.800000011920929,0.3199078440666199,93.59723567962646,0.5100550194897855,0.9393267668783665,44.54321550253839
1768540868.6058896,0.7999999523162842,-0.09933619946241379,81.01991258561611,0.3294270540132498,0.9404145069420338,24.799805305244064
1768540869.0321674,0.800000011920929,-0.1503344178199768,79.48996782302856,0.31067626265269754,0.9411257766187191,22.9417091353311
1768540869.3570616,0.800000011920929,-0.15659058094024658,79.30228292942047,0.30841103505724743,0.9411486275494099,22.718329998076452
1768540869.6757438,0.800000011920929,-0.15632979571819305,79.31010648608208,0.30850531179223006,0.9411307387053967,22.72720023203466
1768540869.9147534,0.7999999523162842,-0.19531328976154327,78.14059987664223,0.29455218404270767,0.9404846392571926,21.346649986589473
1768540870.2471194,0.800000011920929,-0.07546491175889969,81.73605300486088,0.338386470936458,0.9407004676759243,25.71824585043782
1768540870.5956967,0.800000011920929,-0.11896733194589615,80.43098039925098,0.32214775066139045,0.9411269053816795,24.0852187155048
1768540870.9241111,0.800000011920929,-0.34984034299850464,73.50479006767273,0.24176509084603814,0.9411299675703049,16.424719245366063
1768540871.1579525,0.800000011920929,-0.2254573255777359,77.23628059029579,0.28394925546485716,0.9411988072097301,20.341604568318797
1768540871.4804413,0.800000011920929,-0.15588822960853577,79.3233534693718,0.3086649721265873,0.9390063062310219,22.690950309575594
1768540871.7346225,0.7999999523162842,0.20676027238368988,90.20280674099922,0.4553718332969757,0.9375806897878647,38.21189328104363
1768540872.0581439,0.7999999523162842,-0.007329410407692194,83.78011625725776,0.36465388852847447,0.9393909759819508,28.39909432652148
1768540872.3775344,0.7999999523162842,-0.0629221647977829,82.11233362555504,0.3431430455898077,0.9400482773780823,26.1870599430548
1768540872.6151748,0.800000011920929,-0.15141625702381134,79.45751264691353,0.31028401898145774,0.9410985745489597,22.902217272976724
1768540872.8615518,0.800000011920929,-0.15644937753677368,79.30651903152466,0.30846208004994313,0.941165167838335,22.723774156206265
1768540873.1871748,0.7999999523162842,-0.15627364814281464,79.31178912520409,0.30852563299168534,0.9411281682550907,22.729142708194534
1768540873.426469,0.800000011920929,-0.22013166546821594,77.39605039358139,0.2858110623269411,0.9411322958767414,20.518455657747534
1768540873.6637084,0.7999999523162842,-0.13353098928928375,79.99406889081001,0.31679763554069573,0.9411514326930046,23.55059549784755
1768540873.9775877,0.800000011920929,-0.09016831964254379,81.29495076835155,0.3328537148557774,0.9411212094128132,25.166105951949305
1768540874.2168007,0.7999999523162842,-0.38142454624176025,72.55726218223572,0.23142193026406077,0.9411421790719032,15.503039887798597
1768540874.5379202,0.800000011920929,-0.1564575880765915,79.30627271533012,0.30845911183881525,0.9411295242607594,22.722609159392896
1768540874.786483,0.800000011920929,-0.15655729174613953,79.30328160524368,0.3084230687526266,0.9411491490900517,22.719530779674823
1768540875.0363832,0.800000011920929,0.3297401964664459,93.89220625162125,0.5150980431806431,0.9350169897079468,44.92087343396281
1768540875.359884,0.7999999523162842,-0.08394651114940643,81.48160323500633,0.33518932639972954,0.9395847991108894,25.36171801160071
1768540875.6116347,0.800000011920929,0.04641786962747574,85.39253644645214,0.3861669028581738,0.9396513663232327,30.68572858272446
1768540875.847781,0.800000011920929,-0.15925785899162292,79.22226458787918,0.307447521514596,0.9411565884947777,22.62345822868634
1768540876.1759832,0.7999999523162842,-0.15629129111766815,79.31125983595848,0.3085192542688002,0.9411172680556774,22.728246184070645
1768540876.419247,0.800000011920929,-0.15660014748573303,79.30199593305588,0.3084075768898773,0.9411418437957764,22.717822681588956
1768540876.7555482,0.800000011920929,-0.2162734568119049,77.51179665327072,0.2871628977344004,0.9411252774298191,20.648048408747144
1768540876.9191744,0.800000011920929,-0.16951628029346466,78.91451194882393,0.30375424876901636,0.9411841370165348,22.2607656927804
1768540877.1625526,0.800000011920929,-0.037267234176397324,82.88198333233595,0.3529809716486978,0.9411221481859684,27.23324652967944
1768540877.3217354,0.800000011920929,-0.08887218683958054,81.33383475244045,0.3333395921608553,0.9410781636834145,25.21431101140647
1768540877.561283,0.800000011920929,-0.12326183170080185,80.30214540660381,0.32056573400301236,0.9411101080477238,23.92616574356912
1768540877.7148836,0.800000011920929,-0.343561053276062,73.69316875934601,0.24383828938612906,0.9411278329789639,16.61132951178638
1768540877.949191,0.800000011920929,-0.2736012041568756,75.7919642329216,0.26733322169017226,0.9411152824759483,18.768604908086104
1768540878.1947746,0.7999999523162842,-0.1566089689731598,79.30172950029373,0.30840440961156934,0.9411257728934288,22.71711591475973
1768540878.4301844,0.800000011920929,-0.15657462179660797,79.30276170372963,0.30841680409456995,0.9411235265433788,22.718285615415454
1768540878.6745918,0.7999999523162842,-0.15657764673233032,79.30266916751862,0.30841573215962526,0.9411573670804501,22.719006431950657
1768540878.922652,0.800000011920929,-0.1561828851699829,79.31451380252838,0.3085584272366494,0.9411314018070698,22.732460917090435
1768540879.0797796,0.7999999523162842,0.07153774797916412,86.14613100886345,0.3964843811726493,0.9411493763327599,31.84551734989321
1768540879.242139,0.800000011920929,0.23203909397125244,90.96117317676544,0.4671018305765742,0.9362400323152542,39.479088674450566
