timestamp,left_action,right_action,forward,turning,collision,fitness
1768537763.3650432,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537763.564952,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537763.7714932,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537763.9147844,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.0568159,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.2017214,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.3482635,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.488399,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.6186528,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.758748,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537764.895592,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.030438,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.1698482,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.3085713,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.4440944,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.582352,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.7224338,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.8566582,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537765.993852,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.130609,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.261145,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.3919344,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.526047,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.6811566,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.8138592,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537766.949656,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.0804026,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.2190628,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.3520274,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.488632,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.6223824,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.7558677,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.9755051005631685,12.740728863396019
1768537767.8965492,-0.04798879101872444,-0.800000011920929,34.5603359118104,0.38680703652838433,0.8470294177532196,11.023242666658577
1768537768.030504,-0.800000011920929,-0.1158895194530487,32.52331405878067,0.41514510668547866,0.8470294177532196,11.136501993344892
1768537768.160712,-0.800000011920929,-0.1158895194530487,32.52331405878067,0.41514510668547866,0.8470294177532196,11.136501993344892
1768537768.3042448,-0.800000011920929,-0.1158895194530487,32.52331405878067,0.41514510668547866,0.8470294177532196,11.136501993344892
1768537768.4404442,-0.800000011920929,-0.1158895194530487,32.52331405878067,0.41514510668547866,0.6853002309799194,8.952851546089969
1768537768.5800326,-0.664320707321167,-0.800000011920929,16.07037842273712,0.7395395379335263,0.6853002309799194,7.84457410891246
1768537768.7189927,-0.664320707321167,-0.800000011920929,16.07037842273712,0.7395395379335263,0.663841962814331,7.589549453406876
1768537768.8515513,0.800000011920929,0.5188203454017639,99.56461071968079,0.6250468919190261,0.42401981353759766,26.087834448575475
1768537768.9950058,-0.7999999523162842,-0.08143889904022217,33.55683445930481,0.4005998609959862,0.42401981353759766,5.400040355897666
1768537769.1344585,-0.7999999523162842,-0.08143889904022217,33.55683445930481,0.4005998609959862,0.5389366745948792,6.944852000746682
1768537769.2691891,0.800000011920929,0.3787618577480316,95.36285609006882,0.5410674591114195,0.5389366745948792,27.507913462745687
1768537769.414435,0.800000011920929,0.33603987097740173,94.08119648694992,0.5183569055080686,0.4827166199684143,23.240949320056867
1768537769.549313,0.800000011920929,0.3292781114578247,93.87834370136261,0.5148598653671785,0.4827166199684143,23.031717501020708
1768537769.6800804,-0.40316885709762573,-0.800000011920929,23.90493392944336,0.554561365156039,0.6654314994812012,8.521460889881192
